"","session","sender","receiver","sender_dialog","sender_id","sender_gender","receiver_id","receiver_gender"
"1877",2107,"Vika","Oleg","statement",5,"female",4,"male"
"1878",2107,"Oleg","Vika","statement",4,"male",5,"female"
"1879",2107,"Vika","Vika","statement",5,"female",5,"female"
"1880",2107,"Vika","Saleh","question",5,"female",3,"male"
"1881",2107,"Saleh","Ashley","question",3,"male",1,"female"
"1882",2107,"Ashley","Vika","statement",1,"female",5,"female"
"1883",2107,"Vika","Oleg","question",5,"female",4,"male"
"1884",2107,"Oleg","Vika","floor-grabber",4,"male",5,"female"
"1885",2107,"Vika","Saleh","statement",5,"female",3,"male"
"1886",2107,"Saleh","Saleh","statement",3,"male",3,"male"
"1887",2107,"Saleh","Oleg","question",3,"male",4,"male"
"1888",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"1889",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"1890",2107,"Saleh","Will","statement",3,"male",2,"male"
"1891",2107,"Will","Saleh","question",2,"male",3,"male"
"1892",2107,"Saleh","Will","statement",3,"male",2,"male"
"1893",2107,"Will","Oleg","question",2,"male",4,"male"
"1894",2107,"Oleg","Will","statement",4,"male",2,"male"
"1895",2107,"Will","Oleg","statement",2,"male",4,"male"
"1896",2107,"Oleg","Vika","question",4,"male",5,"female"
"1897",2107,"Vika","Saleh","statement",5,"female",3,"male"
"1898",2107,"Saleh","Vika","question",3,"male",5,"female"
"1899",2107,"Vika","Saleh","question",5,"female",3,"male"
"1900",2107,"Saleh","Saleh","question",3,"male",3,"male"
"1901",2107,"Saleh","Vika","statement",3,"male",5,"female"
"1902",2107,"Vika","Ashley","statement",5,"female",1,"female"
"1903",2107,"Ashley","Ashley","statement",1,"female",1,"female"
"1904",2107,"Ashley","Will","question",1,"female",2,"male"
"1905",2107,"Will","Vika","statement",2,"male",5,"female"
"1906",2107,"Vika","Oleg","statement",5,"female",4,"male"
"1907",2107,"Oleg","Ashley","floor-grabber",4,"male",1,"female"
"1908",2107,"Ashley","Vika","statement",1,"female",5,"female"
"1909",2107,"Vika","Will","statement",5,"female",2,"male"
"1910",2107,"Will","Oleg","question",2,"male",4,"male"
"1911",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"1912",2107,"Ashley","Oleg","question",1,"female",4,"male"
"1913",2107,"Oleg","Vika","statement",4,"male",5,"female"
"1914",2107,"Vika","Ashley","statement",5,"female",1,"female"
"1915",2107,"Ashley","Oleg","statement",1,"female",4,"male"
"1916",2107,"Oleg","Vika","disruption",4,"male",5,"female"
"1917",2107,"Vika","Oleg","statement",5,"female",4,"male"
"1918",2107,"Oleg","Oleg","statement",4,"male",4,"male"
"1919",2107,"Oleg","Vika","floor-grabber",4,"male",5,"female"
"1920",2107,"Vika","Will","floor-grabber",5,"female",2,"male"
"1921",2107,"Will","Oleg","question",2,"male",4,"male"
"1922",2107,"Oleg","Will","statement",4,"male",2,"male"
"1923",2107,"Will","Oleg","question",2,"male",4,"male"
"1924",2107,"Oleg","Vika","statement",4,"male",5,"female"
"1925",2107,"Vika","Will","statement",5,"female",2,"male"
"1926",2107,"Will","Oleg","statement",2,"male",4,"male"
"1927",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"1928",2107,"Ashley","Oleg","floor-grabber",1,"female",4,"male"
"1929",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"1930",2107,"Ashley","Oleg","statement",1,"female",4,"male"
"1931",2107,"Oleg","Will","statement",4,"male",2,"male"
"1932",2107,"Will","Oleg","statement",2,"male",4,"male"
"1933",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"1934",2107,"Ashley","Vika","statement",1,"female",5,"female"
"1935",2107,"Vika","Will","statement",5,"female",2,"male"
"1936",2107,"Will","Ashley","statement",2,"male",1,"female"
"1937",2107,"Ashley","Will","backchannel",1,"female",2,"male"
"1938",2107,"Will","Ashley","statement",2,"male",1,"female"
"1939",2107,"Ashley","Will","statement",1,"female",2,"male"
"1940",2107,"Will","Saleh","question",2,"male",3,"male"
"1941",2107,"Saleh","Ashley","question",3,"male",1,"female"
"1942",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"1943",2107,"Saleh","Ashley","statement",3,"male",1,"female"
"1944",2107,"Ashley","Vika","statement",1,"female",5,"female"
"1945",2107,"Vika","Ashley","statement",5,"female",1,"female"
"1946",2107,"Ashley","Will","statement",1,"female",2,"male"
"1947",2107,"Will","Ashley","statement",2,"male",1,"female"
"1948",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"1949",2107,"Saleh","Ashley","question",3,"male",1,"female"
"1950",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"1951",2107,"Saleh","Vika","statement",3,"male",5,"female"
"1952",2107,"Vika","Saleh","question",5,"female",3,"male"
"1953",2107,"Saleh","Will","statement",3,"male",2,"male"
"1954",2107,"Will","Vika","disruption",2,"male",5,"female"
"1955",2107,"Vika","Will","backchannel",5,"female",2,"male"
"1956",2107,"Will","Will","statement",2,"male",2,"male"
"1957",2107,"Will","Will","disruption",2,"male",2,"male"
"1958",2107,"Will","Vika","statement",2,"male",5,"female"
"1959",2107,"Vika","Oleg","statement",5,"female",4,"male"
"1960",2107,"Oleg","Saleh","statement",4,"male",3,"male"
"1961",2107,"Saleh","Ashley","statement",3,"male",1,"female"
"1962",2107,"Ashley","Will","backchannel",1,"female",2,"male"
"1963",2107,"Will","Vika","statement",2,"male",5,"female"
"1964",2107,"Vika","Oleg","statement",5,"female",4,"male"
"1965",2107,"Oleg","Will","statement",4,"male",2,"male"
"1966",2107,"Will","Vika","statement",2,"male",5,"female"
"1967",2107,"Vika","Oleg","statement",5,"female",4,"male"
"1968",2107,"Oleg","Vika","statement",4,"male",5,"female"
"1969",2107,"Vika","Oleg","statement",5,"female",4,"male"
"1970",2107,"Oleg","Oleg","statement",4,"male",4,"male"
"1971",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"1972",2107,"Ashley","Oleg","statement",1,"female",4,"male"
"1973",2107,"Oleg","Vika","statement",4,"male",5,"female"
"1974",2107,"Vika","Will","statement",5,"female",2,"male"
"1975",2107,"Will","Oleg","question",2,"male",4,"male"
"1976",2107,"Oleg","Vika","statement",4,"male",5,"female"
"1977",2107,"Vika","Ashley","statement",5,"female",1,"female"
"1978",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"1979",2107,"Saleh","Ashley","disruption",3,"male",1,"female"
"1980",2107,"Ashley","Vika","disruption",1,"female",5,"female"
"1981",2107,"Vika","Oleg","statement",5,"female",4,"male"
"1982",2107,"Oleg","Vika","statement",4,"male",5,"female"
"1983",2107,"Vika","Will","statement",5,"female",2,"male"
"1984",2107,"Will","Saleh","statement",2,"male",3,"male"
"1985",2107,"Saleh","Ashley","statement",3,"male",1,"female"
"1986",2107,"Ashley","Ashley","question",1,"female",1,"female"
"1987",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"1988",2107,"Saleh","Vika","statement",3,"male",5,"female"
"1989",2107,"Vika","Saleh","question",5,"female",3,"male"
"1990",2107,"Saleh","Ashley","question",3,"male",1,"female"
"1991",2107,"Ashley","Vika","statement",1,"female",5,"female"
"1992",2107,"Vika","Saleh","statement",5,"female",3,"male"
"1993",2107,"Saleh","Will","backchannel",3,"male",2,"male"
"1994",2107,"Will","Vika","question",2,"male",5,"female"
"1995",2107,"Vika","Saleh","floor-grabber",5,"female",3,"male"
"1996",2107,"Saleh","Will","statement",3,"male",2,"male"
"1997",2107,"Will","Vika","floor-grabber",2,"male",5,"female"
"1998",2107,"Vika","Ashley","statement",5,"female",1,"female"
"1999",2107,"Ashley","Will","statement",1,"female",2,"male"
"2000",2107,"Will","Vika","floor-grabber",2,"male",5,"female"
"2001",2107,"Vika","Will","statement",5,"female",2,"male"
"2002",2107,"Will","Saleh","statement",2,"male",3,"male"
"2003",2107,"Saleh","Ashley","statement",3,"male",1,"female"
"2004",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"2005",2107,"Saleh","Oleg","statement",3,"male",4,"male"
"2006",2107,"Oleg","Will","statement",4,"male",2,"male"
"2007",2107,"Will","Oleg","statement",2,"male",4,"male"
"2008",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"2009",2107,"Ashley","Vika","question",1,"female",5,"female"
"2010",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2011",2107,"Oleg","Will","statement",4,"male",2,"male"
"2012",2107,"Will","Oleg","statement",2,"male",4,"male"
"2013",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"2014",2107,"Ashley","Oleg","question",1,"female",4,"male"
"2015",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"2016",2107,"Ashley","Vika","floor-grabber",1,"female",5,"female"
"2017",2107,"Vika","Ashley","question",5,"female",1,"female"
"2018",2107,"Ashley","Will","statement",1,"female",2,"male"
"2019",2107,"Will","Oleg","statement",2,"male",4,"male"
"2020",2107,"Oleg","Vika","question",4,"male",5,"female"
"2021",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2022",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"2023",2107,"Ashley","Oleg","question",1,"female",4,"male"
"2024",2107,"Oleg","Vika","statement",4,"male",5,"female"
"2025",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2026",2107,"Oleg","Vika","question",4,"male",5,"female"
"2027",2107,"Vika","Oleg","question",5,"female",4,"male"
"2028",2107,"Oleg","Vika","statement",4,"male",5,"female"
"2029",2107,"Vika","Oleg","question",5,"female",4,"male"
"2030",2107,"Oleg","Oleg","statement",4,"male",4,"male"
"2031",2107,"Oleg","Saleh","statement",4,"male",3,"male"
"2032",2107,"Saleh","Will","statement",3,"male",2,"male"
"2033",2107,"Will","Saleh","backchannel",2,"male",3,"male"
"2034",2107,"Saleh","Vika","statement",3,"male",5,"female"
"2035",2107,"Vika","Saleh","floor-grabber",5,"female",3,"male"
"2036",2107,"Saleh","Will","statement",3,"male",2,"male"
"2037",2107,"Will","Vika","question",2,"male",5,"female"
"2038",2107,"Vika","Saleh","floor-grabber",5,"female",3,"male"
"2039",2107,"Saleh","Will","statement",3,"male",2,"male"
"2040",2107,"Will","Saleh","statement",2,"male",3,"male"
"2041",2107,"Saleh","Vika","backchannel",3,"male",5,"female"
"2042",2107,"Vika","Will","statement",5,"female",2,"male"
"2043",2107,"Will","Saleh","backchannel",2,"male",3,"male"
"2044",2107,"Saleh","Vika","floor-grabber",3,"male",5,"female"
"2045",2107,"Vika","Will","backchannel",5,"female",2,"male"
"2046",2107,"Will","Saleh","backchannel",2,"male",3,"male"
"2047",2107,"Saleh","Vika","statement",3,"male",5,"female"
"2048",2107,"Vika","Will","statement",5,"female",2,"male"
"2049",2107,"Will","Vika","statement",2,"male",5,"female"
"2050",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2051",2107,"Oleg","Vika","statement",4,"male",5,"female"
"2052",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2053",2107,"Oleg","Vika","statement",4,"male",5,"female"
"2054",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2055",2107,"Oleg","Vika","question",4,"male",5,"female"
"2056",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2057",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"2058",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"2059",2107,"Saleh","Ashley","backchannel",3,"male",1,"female"
"2060",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"2061",2107,"Saleh","Ashley","backchannel",3,"male",1,"female"
"2062",2107,"Ashley","Will","statement",1,"female",2,"male"
"2063",2107,"Will","Will","statement",2,"male",2,"male"
"2064",2107,"Will","Saleh","statement",2,"male",3,"male"
"2065",2107,"Saleh","Will","question",3,"male",2,"male"
"2066",2107,"Will","Oleg","statement",2,"male",4,"male"
"2067",2107,"Oleg","Vika","backchannel",4,"male",5,"female"
"2068",2107,"Vika","Saleh","disruption",5,"female",3,"male"
"2069",2107,"Saleh","Vika","statement",3,"male",5,"female"
"2070",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2071",2107,"Oleg","Vika","statement",4,"male",5,"female"
"2072",2107,"Vika","Will","question",5,"female",2,"male"
"2073",2107,"Will","Vika","question",2,"male",5,"female"
"2074",2107,"Vika","Will","statement",5,"female",2,"male"
"2075",2107,"Will","Vika","statement",2,"male",5,"female"
"2076",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2077",2107,"Oleg","Will","statement",4,"male",2,"male"
"2078",2107,"Will","Vika","question",2,"male",5,"female"
"2079",2107,"Vika","Will","statement",5,"female",2,"male"
"2080",2107,"Will","Vika","question",2,"male",5,"female"
"2081",2107,"Vika","Will","statement",5,"female",2,"male"
"2082",2107,"Will","Vika","statement",2,"male",5,"female"
"2083",2107,"Vika","Will","statement",5,"female",2,"male"
"2084",2107,"Will","Oleg","question",2,"male",4,"male"
"2085",2107,"Oleg","Will","statement",4,"male",2,"male"
"2086",2107,"Will","Oleg","statement",2,"male",4,"male"
"2087",2107,"Oleg","Will","statement",4,"male",2,"male"
"2088",2107,"Will","Oleg","statement",2,"male",4,"male"
"2089",2107,"Oleg","Vika","statement",4,"male",5,"female"
"2090",2107,"Vika","Will","statement",5,"female",2,"male"
"2091",2107,"Will","Saleh","statement",2,"male",3,"male"
"2092",2107,"Saleh","Oleg","floor-grabber",3,"male",4,"male"
"2093",2107,"Oleg","Will","statement",4,"male",2,"male"
"2094",2107,"Will","Saleh","statement",2,"male",3,"male"
"2095",2107,"Saleh","Vika","statement",3,"male",5,"female"
"2096",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2097",2107,"Oleg","Will","statement",4,"male",2,"male"
"2098",2107,"Will","Saleh","question",2,"male",3,"male"
"2099",2107,"Saleh","Will","statement",3,"male",2,"male"
"2100",2107,"Will","Saleh","statement",2,"male",3,"male"
"2101",2107,"Saleh","Will","statement",3,"male",2,"male"
"2102",2107,"Will","Vika","statement",2,"male",5,"female"
"2103",2107,"Vika","Saleh","question",5,"female",3,"male"
"2104",2107,"Saleh","Will","statement",3,"male",2,"male"
"2105",2107,"Will","Vika","question",2,"male",5,"female"
"2106",2107,"Vika","Saleh","backchannel",5,"female",3,"male"
"2107",2107,"Saleh","Will","statement",3,"male",2,"male"
"2108",2107,"Will","Vika","statement",2,"male",5,"female"
"2109",2107,"Vika","Will","statement",5,"female",2,"male"
"2110",2107,"Will","Vika","question",2,"male",5,"female"
"2111",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2112",2107,"Oleg","Vika","question",4,"male",5,"female"
"2113",2107,"Vika","Ashley","question",5,"female",1,"female"
"2114",2107,"Ashley","Oleg","statement",1,"female",4,"male"
"2115",2107,"Oleg","Will","backchannel",4,"male",2,"male"
"2116",2107,"Will","Vika","question",2,"male",5,"female"
"2117",2107,"Vika","Will","backchannel",5,"female",2,"male"
"2118",2107,"Will","Vika","question",2,"male",5,"female"
"2119",2107,"Vika","Will","statement",5,"female",2,"male"
"2120",2107,"Will","Ashley","question",2,"male",1,"female"
"2121",2107,"Ashley","Will","statement",1,"female",2,"male"
"2122",2107,"Will","Saleh","question",2,"male",3,"male"
"2123",2107,"Saleh","Will","question",3,"male",2,"male"
"2124",2107,"Will","Saleh","question",2,"male",3,"male"
"2125",2107,"Saleh","Will","question",3,"male",2,"male"
"2126",2107,"Will","Saleh","statement",2,"male",3,"male"
"2127",2107,"Saleh","Oleg","statement",3,"male",4,"male"
"2128",2107,"Oleg","Will","statement",4,"male",2,"male"
"2129",2107,"Will","Oleg","question",2,"male",4,"male"
"2130",2107,"Oleg","Oleg","statement",4,"male",4,"male"
"2131",2107,"Oleg","Will","statement",4,"male",2,"male"
"2132",2107,"Will","Ashley","statement",2,"male",1,"female"
"2133",2107,"Ashley","Vika","question",1,"female",5,"female"
"2134",2107,"Vika","Ashley","floor-grabber",5,"female",1,"female"
"2135",2107,"Ashley","Will","question",1,"female",2,"male"
"2136",2107,"Will","Vika","statement",2,"male",5,"female"
"2137",2107,"Vika","Ashley","statement",5,"female",1,"female"
"2138",2107,"Ashley","Will","statement",1,"female",2,"male"
"2139",2107,"Will","Saleh","floor-grabber",2,"male",3,"male"
"2140",2107,"Saleh","Will","statement",3,"male",2,"male"
"2141",2107,"Will","Saleh","floor-grabber",2,"male",3,"male"
"2142",2107,"Saleh","Ashley","statement",3,"male",1,"female"
"2143",2107,"Ashley","Vika","statement",1,"female",5,"female"
"2144",2107,"Vika","Will","statement",5,"female",2,"male"
"2145",2107,"Will","Saleh","statement",2,"male",3,"male"
"2146",2107,"Saleh","Ashley","question",3,"male",1,"female"
"2147",2107,"Ashley","Oleg","statement",1,"female",4,"male"
"2148",2107,"Oleg","Will","statement",4,"male",2,"male"
"2149",2107,"Will","Vika","question",2,"male",5,"female"
"2150",2107,"Vika","Oleg","floor-grabber",5,"female",4,"male"
"2151",2107,"Oleg","Will","statement",4,"male",2,"male"
"2152",2107,"Will","Saleh","statement",2,"male",3,"male"
"2153",2107,"Saleh","Vika","statement",3,"male",5,"female"
"2154",2107,"Vika","Saleh","question",5,"female",3,"male"
"2155",2107,"Saleh","Will","statement",3,"male",2,"male"
"2156",2107,"Will","Vika","statement",2,"male",5,"female"
"2157",2107,"Vika","Will","floor-grabber",5,"female",2,"male"
"2158",2107,"Will","Saleh","floor-grabber",2,"male",3,"male"
"2159",2107,"Saleh","Will","question",3,"male",2,"male"
"2160",2107,"Will","Vika","statement",2,"male",5,"female"
"2161",2107,"Vika","Will","question",5,"female",2,"male"
"2162",2107,"Will","Vika","statement",2,"male",5,"female"
"2163",2107,"Vika","Ashley","statement",5,"female",1,"female"
"2164",2107,"Ashley","Will","question",1,"female",2,"male"
"2165",2107,"Will","Ashley","statement",2,"male",1,"female"
"2166",2107,"Ashley","Ashley","statement",1,"female",1,"female"
"2167",2107,"Ashley","Will","statement",1,"female",2,"male"
"2168",2107,"Will","Vika","statement",2,"male",5,"female"
"2169",2107,"Vika","Saleh","statement",5,"female",3,"male"
"2170",2107,"Saleh","Ashley","question",3,"male",1,"female"
"2171",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"2172",2107,"Saleh","Ashley","question",3,"male",1,"female"
"2173",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"2174",2107,"Saleh","Ashley","statement",3,"male",1,"female"
"2175",2107,"Ashley","Will","statement",1,"female",2,"male"
"2176",2107,"Will","Saleh","question",2,"male",3,"male"
"2177",2107,"Saleh","Ashley","statement",3,"male",1,"female"
"2178",2107,"Ashley","Ashley","statement",1,"female",1,"female"
"2179",2107,"Ashley","Will","statement",1,"female",2,"male"
"2180",2107,"Will","Ashley","question",2,"male",1,"female"
"2181",2107,"Ashley","Will","floor-grabber",1,"female",2,"male"
"2182",2107,"Will","Ashley","question",2,"male",1,"female"
"2183",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"2184",2107,"Saleh","Ashley","question",3,"male",1,"female"
"2185",2107,"Ashley","Will","statement",1,"female",2,"male"
"2186",2107,"Will","Vika","statement",2,"male",5,"female"
"2187",2107,"Vika","Ashley","question",5,"female",1,"female"
"2188",2107,"Ashley","Vika","statement",1,"female",5,"female"
"2189",2107,"Vika","Ashley","statement",5,"female",1,"female"
"2190",2107,"Ashley","Vika","statement",1,"female",5,"female"
"2191",2107,"Vika","Saleh","statement",5,"female",3,"male"
"2192",2107,"Saleh","Will","backchannel",3,"male",2,"male"
"2193",2107,"Will","Vika","statement",2,"male",5,"female"
"2194",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2195",2107,"Oleg","Vika","statement",4,"male",5,"female"
"2196",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2197",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"2198",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"2199",2107,"Saleh","Vika","statement",3,"male",5,"female"
"2200",2107,"Vika","Oleg","statement",5,"female",4,"male"
"2201",2107,"Oleg","Ashley","floor-grabber",4,"male",1,"female"
"2202",2107,"Ashley","Will","statement",1,"female",2,"male"
"2203",2107,"Will","Ashley","question",2,"male",1,"female"
"2204",2107,"Ashley","Will","statement",1,"female",2,"male"
"2205",2107,"Will","Ashley","statement",2,"male",1,"female"
"2206",2107,"Ashley","Will","statement",1,"female",2,"male"
"2207",2107,"Will","Vika","statement",2,"male",5,"female"
"2208",2107,"Vika","Ashley","statement",5,"female",1,"female"
"2209",2107,"Ashley","Oleg","statement",1,"female",4,"male"
"2210",2107,"Oleg","Will","statement",4,"male",2,"male"
"2211",2107,"Will","Ashley","statement",2,"male",1,"female"
"2212",2107,"Ashley","Will","statement",1,"female",2,"male"
"2213",2107,"Will","Oleg","statement",2,"male",4,"male"
"2214",2107,"Oleg","Ashley","floor-grabber",4,"male",1,"female"
"2215",2107,"Ashley","Ashley","statement",1,"female",1,"female"
"2216",2107,"Ashley","Oleg","statement",1,"female",4,"male"
"2217",2107,"Oleg","Vika","statement",4,"male",5,"female"
"2218",2107,"Vika","Ashley","statement",5,"female",1,"female"
"2219",2107,"Ashley","Will","statement",1,"female",2,"male"
"2220",2107,"Will","Will","statement",2,"male",2,"male"
"2221",2107,"Will","Ashley","statement",2,"male",1,"female"
"2222",2107,"Ashley","Saleh","question",1,"female",3,"male"
"2223",2107,"Saleh","Ashley","statement",3,"male",1,"female"
"2224",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"2225",2107,"Saleh","Vika","question",3,"male",5,"female"
"2226",2107,"Vika","Ashley","statement",5,"female",1,"female"
"2227",2107,"Ashley","Will","statement",1,"female",2,"male"
"2228",2107,"Will","Ashley","floor-grabber",2,"male",1,"female"
"2229",2107,"Ashley","Saleh","floor-grabber",1,"female",3,"male"
"2230",2107,"Saleh","Ashley","floor-grabber",3,"male",1,"female"
"2231",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"2232",2107,"Saleh","Vika","floor-grabber",3,"male",5,"female"
"2233",2107,"Vika","Saleh","statement",5,"female",3,"male"
"2234",2107,"Saleh","Ashley","statement",3,"male",1,"female"
"2235",2107,"Ashley","Will","statement",1,"female",2,"male"
"2236",2107,"Will","Saleh","statement",2,"male",3,"male"
"2237",2107,"Saleh","Ashley","question",3,"male",1,"female"
"2238",2107,"Ashley","Will","statement",1,"female",2,"male"
"2239",2107,"Will","Ashley","statement",2,"male",1,"female"
"2240",2107,"Ashley","Will","question",1,"female",2,"male"
"2241",2107,"Will","Ashley","statement",2,"male",1,"female"
"2242",2107,"Ashley","Will","statement",1,"female",2,"male"
"2243",2107,"Will","Ashley","statement",2,"male",1,"female"
"2244",2107,"Ashley","Will","statement",1,"female",2,"male"
"2245",2107,"Will","Ashley","statement",2,"male",1,"female"
"2246",2107,"Ashley","Saleh","backchannel",1,"female",3,"male"
"2247",2107,"Saleh","Will","backchannel",3,"male",2,"male"
"2248",2107,"Will","Ashley","statement",2,"male",1,"female"
"2249",2107,"Ashley","Will","statement",1,"female",2,"male"
"2250",2107,"Will","Ashley","statement",2,"male",1,"female"
"2251",2107,"Ashley","Will","question",1,"female",2,"male"
"2252",2107,"Will","Saleh","statement",2,"male",3,"male"
"2253",2107,"Saleh","Ashley","backchannel",3,"male",1,"female"
"2254",2107,"Ashley","Saleh","question",1,"female",3,"male"
"2255",2107,"Saleh","Will","statement",3,"male",2,"male"
"2256",2107,"Will","Saleh","statement",2,"male",3,"male"
"2257",2107,"Saleh","Ashley","statement",3,"male",1,"female"
"2258",2107,"Ashley","Will","statement",1,"female",2,"male"
"2259",2107,"Will","Saleh","statement",2,"male",3,"male"
"2260",2107,"Saleh","Will","question",3,"male",2,"male"
"2261",2107,"Will","Ashley","statement",2,"male",1,"female"
"2262",2107,"Ashley","Oleg","statement",1,"female",4,"male"
"2263",2107,"Oleg","Will","floor-grabber",4,"male",2,"male"
"2264",2107,"Will","Oleg","statement",2,"male",4,"male"
"2265",2107,"Oleg","Will","question",4,"male",2,"male"
"2266",2107,"Will","Ashley","statement",2,"male",1,"female"
"2267",2107,"Ashley","Will","statement",1,"female",2,"male"
"2268",2107,"Will","Ashley","statement",2,"male",1,"female"
"2269",2107,"Ashley","Oleg","statement",1,"female",4,"male"
"2270",2107,"Oleg","Will","question",4,"male",2,"male"
"2271",2107,"Will","Vika","floor-grabber",2,"male",5,"female"
"2272",2107,"Vika","Will","statement",5,"female",2,"male"
"2273",2107,"Will","Will","statement",2,"male",2,"male"
"2274",2107,"Will","Oleg","disruption",2,"male",4,"male"
"2275",2107,"Oleg","Will","question",4,"male",2,"male"
"2276",2107,"Will","Ashley","statement",2,"male",1,"female"
"2277",2107,"Ashley","Will","question",1,"female",2,"male"
"2278",2107,"Will","Oleg","statement",2,"male",4,"male"
"2279",2107,"Oleg","Ashley","statement",4,"male",1,"female"
"2280",2107,"Ashley","Will","statement",1,"female",2,"male"
"2281",2107,"Will","Ashley","floor-grabber",2,"male",1,"female"
"2282",2107,"Ashley","Will","statement",1,"female",2,"male"
"2283",2107,"Will","Saleh","question",2,"male",3,"male"
"2284",2107,"Saleh","Will","statement",3,"male",2,"male"
"2285",2107,"Will","Oleg","question",2,"male",4,"male"
"2286",2107,"Oleg","Will","question",4,"male",2,"male"
"2287",2107,"Will","Ashley","statement",2,"male",1,"female"
"2288",2107,"Ashley","Oleg","statement",1,"female",4,"male"
"2289",2107,"Oleg","Vika","statement",4,"male",5,"female"
"2290",2107,"Vika","Oleg","question",5,"female",4,"male"
"2291",2107,"Oleg","Will","statement",4,"male",2,"male"
"2292",2107,"Will","Vika","question",2,"male",5,"female"
"2293",2107,"Vika","Will","statement",5,"female",2,"male"
"2294",2107,"Will","Ashley","statement",2,"male",1,"female"
"2295",2107,"Ashley","Will","question",1,"female",2,"male"
"2296",2107,"Will","Ashley","question",2,"male",1,"female"
"2297",2107,"Ashley","Oleg","backchannel",1,"female",4,"male"
"2298",2107,"Oleg","Ashley","question",4,"male",1,"female"
"2299",2107,"Ashley","Saleh","question",1,"female",3,"male"
"2300",2107,"Saleh","Oleg","statement",3,"male",4,"male"
"2301",2107,"Oleg","Saleh","statement",4,"male",3,"male"
"2302",2107,"Saleh","Oleg","statement",3,"male",4,"male"
"2303",2107,"Oleg","Will","question",4,"male",2,"male"
"2304",2107,"Will","Oleg","question",2,"male",4,"male"
"2305",2107,"Oleg","Will","statement",4,"male",2,"male"
"2306",2107,"Will","Saleh","question",2,"male",3,"male"
"2307",2107,"Saleh","Ashley","statement",3,"male",1,"female"
"2308",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"2309",2107,"Saleh","Ashley","statement",3,"male",1,"female"
"2310",2107,"Ashley","Saleh","statement",1,"female",3,"male"
"2311",2107,"Saleh","Will","statement",3,"male",2,"male"
"2312",2107,"Will","Will","statement",2,"male",2,"male"
"2313",2107,"Will","Oleg","backchannel",2,"male",4,"male"
"2314",2107,"Oleg","Ashley","question",4,"male",1,"female"
"2315",2107,"Ashley","Oleg","statement",1,"female",4,"male"
"2316",2107,"Oleg","Will","statement",4,"male",2,"male"
"2317",2107,"Will","Ashley","question",2,"male",1,"female"
"2318",2107,"Ashley","Vika","statement",1,"female",5,"female"
"2319",2107,"Vika","Ashley","backchannel",5,"female",1,"female"
"2320",2107,"Ashley","Vika","backchannel",1,"female",5,"female"
"2321",2107,"Vika","Saleh","backchannel",5,"female",3,"male"
"2322",2107,"Saleh","Saleh","statement",3,"male",3,"male"
"2323",2107,"Saleh","Will","question",3,"male",2,"male"
"2324",2107,"Will","Saleh","question",2,"male",3,"male"
"2325",2107,"Saleh","Will","statement",3,"male",2,"male"
"2326",2107,"Will","Vika","statement",2,"male",5,"female"
"2327",2107,"Vika","Will","backchannel",5,"female",2,"male"
"2328",2107,"Will","Vika","statement",2,"male",5,"female"
"2329",2107,"Vika","Will","statement",5,"female",2,"male"
"2330",2107,"Will","Ashley","backchannel",2,"male",1,"female"
