"","session","time","sender_id","receiver_id","sender_gender","receiver_gender","dialog"
"1698",2106,1698,3,2,"Male","Female","statement"
"1699",2106,1699,2,7,"Female","Female","floor-grabber"
"1700",2106,1700,7,3,"Female","Male","question"
"1701",2106,1701,3,6,"Male","Male","statement"
"1702",2106,1702,6,2,"Male","Female","question"
"1703",2106,1703,2,6,"Female","Male","backchannel"
"1704",2106,1704,6,2,"Male","Female","statement"
"1705",2106,1705,2,6,"Female","Male","statement"
"1706",2106,1706,6,2,"Male","Female","statement"
"1707",2106,1707,2,6,"Female","Male","statement"
"1708",2106,1708,6,2,"Male","Female","question"
"1709",2106,1709,2,6,"Female","Male","question"
"1710",2106,1710,6,2,"Male","Female","question"
"1711",2106,1711,2,5,"Female","Male","question"
"1712",2106,1712,5,2,"Male","Female","backchannel"
"1713",2106,1713,2,6,"Female","Male","statement"
"1714",2106,1714,6,2,"Male","Female","floor-grabber"
"1715",2106,1715,2,3,"Female","Male","statement"
"1716",2106,1716,3,2,"Male","Female","question"
"1717",2106,1717,2,5,"Female","Male","disruption"
"1718",2106,1718,5,2,"Male","Female","backchannel"
"1719",2106,1719,2,3,"Female","Male","question"
"1720",2106,1720,3,7,"Male","Female","statement"
"1721",2106,1721,7,2,"Female","Female","disruption"
"1722",2106,1722,2,3,"Female","Male","statement"
"1723",2106,1723,3,6,"Male","Male","question"
"1724",2106,1724,6,2,"Male","Female","statement"
"1725",2106,1725,2,6,"Female","Male","statement"
"1726",2106,1726,6,2,"Male","Female","question"
"1727",2106,1727,2,6,"Female","Male","disruption"
"1728",2106,1728,6,6,"Male","Male","statement"
"1729",2106,1729,6,2,"Male","Female","question"
"1730",2106,1730,2,6,"Female","Male","statement"
"1731",2106,1731,6,2,"Male","Female","statement"
"1732",2106,1732,2,6,"Female","Male","statement"
"1733",2106,1733,6,7,"Male","Female","statement"
"1734",2106,1734,7,5,"Female","Male","backchannel"
"1735",2106,1735,5,7,"Male","Female","statement"
"1736",2106,1736,7,2,"Female","Female","statement"
"1737",2106,1737,2,6,"Female","Male","statement"
"1738",2106,1738,6,3,"Male","Male","statement"
"1739",2106,1739,3,7,"Male","Female","question"
"1740",2106,1740,7,2,"Female","Female","statement"
"1741",2106,1741,2,6,"Female","Male","statement"
"1742",2106,1742,6,2,"Male","Female","statement"
"1743",2106,1743,2,6,"Female","Male","question"
"1744",2106,1744,6,7,"Male","Female","statement"
"1745",2106,1745,7,2,"Female","Female","backchannel"
"1746",2106,1746,2,3,"Female","Male","question"
"1747",2106,1747,3,7,"Male","Female","statement"
"1748",2106,1748,7,7,"Female","Female","statement"
"1749",2106,1749,7,6,"Female","Male","statement"
"1750",2106,1750,6,2,"Male","Female","statement"
"1751",2106,1751,2,3,"Female","Male","statement"
"1752",2106,1752,3,7,"Male","Female","statement"
"1753",2106,1753,7,5,"Female","Male","statement"
"1754",2106,1754,5,7,"Male","Female","question"
"1755",2106,1755,7,3,"Female","Male","disruption"
"1756",2106,1756,3,2,"Male","Female","statement"
"1757",2106,1757,2,3,"Female","Male","question"
"1758",2106,1758,3,2,"Male","Female","statement"
"1759",2106,1759,2,3,"Female","Male","question"
"1760",2106,1760,3,7,"Male","Female","question"
"1761",2106,1761,7,6,"Female","Male","statement"
"1762",2106,1762,6,7,"Male","Female","question"
"1763",2106,1763,7,6,"Female","Male","statement"
"1764",2106,1764,6,2,"Male","Female","statement"
"1765",2106,1765,2,7,"Female","Female","statement"
"1766",2106,1766,7,3,"Female","Male","statement"
"1767",2106,1767,3,6,"Male","Male","statement"
"1768",2106,1768,6,7,"Male","Female","question"
"1769",2106,1769,7,6,"Female","Male","statement"
"1770",2106,1770,6,2,"Male","Female","question"
"1771",2106,1771,2,6,"Female","Male","statement"
"1772",2106,1772,6,6,"Male","Male","question"
"1773",2106,1773,6,2,"Male","Female","question"
"1774",2106,1774,2,6,"Female","Male","statement"
"1775",2106,1775,6,2,"Male","Female","statement"
"1776",2106,1776,2,3,"Female","Male","question"
"1777",2106,1777,3,2,"Male","Female","statement"
"1778",2106,1778,2,3,"Female","Male","question"
"1779",2106,1779,3,3,"Male","Male","statement"
"1780",2106,1780,3,7,"Male","Female","disruption"
"1781",2106,1781,7,6,"Female","Male","statement"
"1782",2106,1782,6,7,"Male","Female","question"
"1783",2106,1783,7,6,"Female","Male","statement"
"1784",2106,1784,6,3,"Male","Male","statement"
"1785",2106,1785,3,6,"Male","Male","statement"
"1786",2106,1786,6,3,"Male","Male","statement"
"1787",2106,1787,3,6,"Male","Male","statement"
"1788",2106,1788,6,3,"Male","Male","floor-grabber"
"1789",2106,1789,3,6,"Male","Male","statement"
"1790",2106,1790,6,3,"Male","Male","floor-grabber"
"1791",2106,1791,3,6,"Male","Male","statement"
"1792",2106,1792,6,2,"Male","Female","question"
"1793",2106,1793,2,3,"Female","Male","statement"
"1794",2106,1794,3,7,"Male","Female","statement"
"1795",2106,1795,7,2,"Female","Female","statement"
"1796",2106,1796,2,7,"Female","Female","disruption"
"1797",2106,1797,7,3,"Female","Male","statement"
"1798",2106,1798,3,2,"Male","Female","statement"
"1799",2106,1799,2,5,"Female","Male","question"
"1800",2106,1800,5,7,"Male","Female","question"
"1801",2106,1801,7,2,"Female","Female","question"
"1802",2106,1802,2,3,"Female","Male","question"
"1803",2106,1803,3,2,"Male","Female","statement"
"1804",2106,1804,2,7,"Female","Female","question"
"1805",2106,1805,7,3,"Female","Male","statement"
"1806",2106,1806,3,7,"Male","Female","statement"
"1807",2106,1807,7,2,"Female","Female","question"
"1808",2106,1808,2,3,"Female","Male","question"
"1809",2106,1809,3,6,"Male","Male","statement"
"1810",2106,1810,6,3,"Male","Male","question"
"1811",2106,1811,3,6,"Male","Male","statement"
"1812",2106,1812,6,2,"Male","Female","question"
"1813",2106,1813,2,6,"Female","Male","statement"
"1814",2106,1814,6,2,"Male","Female","statement"
"1815",2106,1815,2,6,"Female","Male","floor-grabber"
"1816",2106,1816,6,2,"Male","Female","statement"
"1817",2106,1817,2,6,"Female","Male","statement"
"1818",2106,1818,6,2,"Male","Female","question"
"1819",2106,1819,2,6,"Female","Male","statement"
"1820",2106,1820,6,5,"Male","Male","statement"
"1821",2106,1821,5,2,"Male","Female","question"
"1822",2106,1822,2,6,"Female","Male","question"
"1823",2106,1823,6,6,"Male","Male","question"
"1824",2106,1824,6,5,"Male","Male","statement"
"1825",2106,1825,5,2,"Male","Female","question"
"1826",2106,1826,2,6,"Female","Male","statement"
"1827",2106,1827,6,5,"Male","Male","statement"
"1828",2106,1828,5,6,"Male","Male","question"
"1829",2106,1829,6,2,"Male","Female","statement"
"1830",2106,1830,2,6,"Female","Male","statement"
"1831",2106,1831,6,2,"Male","Female","statement"
"1832",2106,1832,2,5,"Female","Male","statement"
"1833",2106,1833,5,2,"Male","Female","question"
"1834",2106,1834,2,3,"Female","Male","floor-grabber"
"1835",2106,1835,3,5,"Male","Male","disruption"
"1836",2106,1836,5,3,"Male","Male","question"
"1837",2106,1837,3,2,"Male","Female","statement"
"1838",2106,1838,2,5,"Female","Male","statement"
"1839",2106,1839,5,2,"Male","Female","statement"
"1840",2106,1840,2,2,"Female","Female","backchannel"
"1841",2106,1841,2,2,"Female","Female","question"
"1842",2106,1842,2,5,"Female","Male","statement"
"1843",2106,1843,5,2,"Male","Female","statement"
"1844",2106,1844,2,3,"Female","Male","statement"
"1845",2106,1845,3,2,"Male","Female","statement"
"1846",2106,1846,2,3,"Female","Male","disruption"
"1847",2106,1847,3,6,"Male","Male","statement"
"1848",2106,1848,6,5,"Male","Male","question"
"1849",2106,1849,5,7,"Male","Female","statement"
"1850",2106,1850,7,5,"Female","Male","statement"
"1851",2106,1851,5,7,"Male","Female","question"
"1852",2106,1852,7,6,"Female","Male","statement"
"1853",2106,1853,6,5,"Male","Male","statement"
"1854",2106,1854,5,2,"Male","Female","statement"
"1855",2106,1855,2,7,"Female","Female","question"
"1856",2106,1856,7,3,"Female","Male","statement"
"1857",2106,1857,3,7,"Male","Female","backchannel"
"1858",2106,1858,7,5,"Female","Male","statement"
"1859",2106,1859,5,2,"Male","Female","statement"
"1860",2106,1860,2,3,"Female","Male","disruption"
"1861",2106,1861,3,2,"Male","Female","statement"
"1862",2106,1862,2,7,"Female","Female","statement"
"1863",2106,1863,7,3,"Female","Male","backchannel"
"1864",2106,1864,3,7,"Male","Female","floor-grabber"
"1865",2106,1865,7,3,"Female","Male","statement"
"1866",2106,1866,3,2,"Male","Female","question"
"1867",2106,1867,2,7,"Female","Female","statement"
"1868",2106,1868,7,2,"Female","Female","statement"
"1869",2106,1869,2,3,"Female","Male","backchannel"
"1870",2106,1870,3,2,"Male","Female","backchannel"
"1871",2106,1871,2,7,"Female","Female","question"
"1872",2106,1872,7,2,"Female","Female","statement"
"1873",2106,1873,2,7,"Female","Female","question"
"1874",2106,1874,7,3,"Female","Male","statement"
"1875",2106,1875,3,7,"Male","Female","statement"
"1876",2106,1876,7,3,"Female","Male","backchannel"
"1877",2106,1877,3,7,"Male","Female","question"
"1878",2106,1878,7,5,"Female","Male","backchannel"
"1879",2106,1879,5,2,"Male","Female","question"
"1880",2106,1880,2,7,"Female","Female","statement"
"1881",2106,1881,7,3,"Female","Male","floor-grabber"
"1882",2106,1882,3,5,"Male","Male","statement"
"1883",2106,1883,5,2,"Male","Female","question"
"1884",2106,1884,2,5,"Female","Male","statement"
"1885",2106,1885,5,2,"Male","Female","statement"
"1886",2106,1886,2,5,"Female","Male","statement"
"1887",2106,1887,5,3,"Male","Male","question"
"1888",2106,1888,3,2,"Male","Female","statement"
"1889",2106,1889,2,5,"Female","Male","question"
"1890",2106,1890,5,2,"Male","Female","statement"
"1891",2106,1891,2,5,"Female","Male","statement"
"1892",2106,1892,5,2,"Male","Female","statement"
"1893",2106,1893,2,3,"Female","Male","statement"
"1894",2106,1894,3,7,"Male","Female","statement"
"1895",2106,1895,7,2,"Female","Female","question"
"1896",2106,1896,2,6,"Female","Male","statement"
"1897",2106,1897,6,2,"Male","Female","question"
"1898",2106,1898,2,2,"Female","Female","floor-grabber"
"1899",2106,1899,2,7,"Female","Female","statement"
"1900",2106,1900,7,3,"Female","Male","question"
"1901",2106,1901,3,6,"Male","Male","statement"
"1902",2106,1902,6,2,"Male","Female","question"
"1903",2106,1903,2,6,"Female","Male","statement"
"1904",2106,1904,6,2,"Male","Female","statement"
"1905",2106,1905,2,2,"Female","Female","statement"
"1906",2106,1906,2,6,"Female","Male","statement"
"1907",2106,1907,6,2,"Male","Female","statement"
"1908",2106,1908,2,6,"Female","Male","statement"
"1909",2106,1909,6,7,"Male","Female","statement"
"1910",2106,1910,7,3,"Female","Male","statement"
"1911",2106,1911,3,7,"Male","Female","question"
"1912",2106,1912,7,6,"Female","Male","statement"
"1913",2106,1913,6,7,"Male","Female","question"
"1914",2106,1914,7,6,"Female","Male","statement"
"1915",2106,1915,6,3,"Male","Male","statement"
"1916",2106,1916,3,7,"Male","Female","statement"
"1917",2106,1917,7,7,"Female","Female","statement"
"1918",2106,1918,7,6,"Female","Male","statement"
"1919",2106,1919,6,2,"Male","Female","statement"
"1920",2106,1920,2,6,"Female","Male","statement"
"1921",2106,1921,6,2,"Male","Female","statement"
"1922",2106,1922,2,7,"Female","Female","backchannel"
"1923",2106,1923,7,6,"Female","Male","statement"
"1924",2106,1924,6,7,"Male","Female","floor-grabber"
"1925",2106,1925,7,6,"Female","Male","question"
"1926",2106,1926,6,7,"Male","Female","question"
"1927",2106,1927,7,2,"Female","Female","statement"
"1928",2106,1928,2,7,"Female","Female","question"
"1929",2106,1929,7,6,"Female","Male","statement"
"1930",2106,1930,6,7,"Male","Female","statement"
"1931",2106,1931,7,6,"Female","Male","statement"
"1932",2106,1932,6,6,"Male","Male","statement"
"1933",2106,1933,6,6,"Male","Male","statement"
"1934",2106,1934,6,7,"Male","Female","question"
"1935",2106,1935,7,6,"Female","Male","statement"
"1936",2106,1936,6,2,"Male","Female","question"
"1937",2106,1937,2,5,"Female","Male","floor-grabber"
"1938",2106,1938,5,2,"Male","Female","question"
"1939",2106,1939,2,3,"Female","Male","backchannel"
"1940",2106,1940,3,5,"Male","Male","backchannel"
"1941",2106,1941,5,3,"Male","Male","question"
"1942",2106,1942,3,2,"Male","Female","statement"
"1943",2106,1943,2,5,"Female","Male","statement"
"1944",2106,1944,5,3,"Male","Male","statement"
"1945",2106,1945,3,2,"Male","Female","statement"
"1946",2106,1946,2,7,"Female","Female","statement"
"1947",2106,1947,7,7,"Female","Female","statement"
"1948",2106,1948,7,5,"Female","Male","statement"
"1949",2106,1949,5,6,"Male","Male","statement"
"1950",2106,1950,6,2,"Male","Female","question"
"1951",2106,1951,2,6,"Female","Male","question"
"1952",2106,1952,6,2,"Male","Female","floor-grabber"
"1953",2106,1953,2,6,"Female","Male","statement"
"1954",2106,1954,6,2,"Male","Female","statement"
"1955",2106,1955,2,6,"Female","Male","statement"
"1956",2106,1956,6,2,"Male","Female","question"
"1957",2106,1957,2,6,"Female","Male","floor-grabber"
"1958",2106,1958,6,2,"Male","Female","question"
"1959",2106,1959,2,3,"Female","Male","statement"
"1960",2106,1960,3,2,"Male","Female","statement"
"1961",2106,1961,2,3,"Female","Male","question"
"1962",2106,1962,3,6,"Male","Male","statement"
"1963",2106,1963,6,2,"Male","Female","question"
"1964",2106,1964,2,6,"Female","Male","statement"
"1965",2106,1965,6,6,"Male","Male","statement"
"1966",2106,1966,6,6,"Male","Male","statement"
"1967",2106,1967,6,2,"Male","Female","statement"
"1968",2106,1968,2,6,"Female","Male","disruption"
"1969",2106,1969,6,6,"Male","Male","question"
"1970",2106,1970,6,3,"Male","Male","floor-grabber"
"1971",2106,1971,3,6,"Male","Male","floor-grabber"
"1972",2106,1972,6,3,"Male","Male","question"
"1973",2106,1973,3,3,"Male","Male","statement"
"1974",2106,1974,3,6,"Male","Male","statement"
"1975",2106,1975,6,3,"Male","Male","statement"
"1976",2106,1976,3,6,"Male","Male","statement"
"1977",2106,1977,6,3,"Male","Male","question"
"1978",2107,1978,2,7,"Female","Female","disruption"
"1979",2107,1979,7,3,"Female","Male","statement"
"1980",2107,1980,3,2,"Male","Female","backchannel"
"1981",2107,1981,2,3,"Female","Male","statement"
"1982",2107,1982,3,2,"Male","Female","statement"
"1983",2107,1983,2,7,"Female","Female","backchannel"
"1984",2107,1984,7,2,"Female","Female","statement"
"1985",2107,1985,2,0,"Female","Unspecified","statement"
"1986",2107,1986,2,5,"Female","Male","question"
"1987",2107,1987,5,2,"Male","Female","statement"
"1988",2107,1988,2,5,"Female","Male","statement"
"1989",2107,1989,5,2,"Male","Female","statement"
"1990",2107,1990,2,6,"Female","Male","statement"
"1991",2107,1991,6,3,"Male","Male","question"
"1992",2107,1992,3,2,"Male","Female","statement"
"1993",2107,1993,2,3,"Female","Male","question"
"1994",2107,1994,3,2,"Male","Female","statement"
"1995",2107,1995,2,3,"Female","Male","statement"
"1996",2107,1996,3,2,"Male","Female","floor-grabber"
"1997",2107,1997,2,3,"Female","Male","statement"
"1998",2107,1998,3,2,"Male","Female","statement"
"1999",2107,1999,2,3,"Female","Male","statement"
"2000",2107,2000,3,6,"Male","Male","floor-grabber"
"2001",2107,2001,6,5,"Male","Male","statement"
"2002",2107,2002,5,3,"Male","Male","statement"
"2003",2107,2003,3,6,"Male","Male","question"
"2004",2107,2004,6,5,"Male","Male","statement"
"2005",2107,2005,5,2,"Male","Female","statement"
"2006",2107,2006,2,5,"Female","Male","statement"
"2007",2107,2007,5,2,"Male","Female","statement"
"2008",2107,2008,2,3,"Female","Male","statement"
"2009",2107,2009,3,6,"Male","Male","statement"
"2010",2107,2010,6,3,"Male","Male","question"
"2011",2107,2011,3,2,"Male","Female","statement"
"2012",2107,2012,2,6,"Female","Male","statement"
"2013",2107,2013,6,5,"Male","Male","backchannel"
"2014",2107,2014,5,2,"Male","Female","floor-grabber"
"2015",2107,2015,2,2,"Female","Female","statement"
"2016",2107,2016,2,5,"Female","Male","statement"
"2017",2107,2017,5,2,"Male","Female","statement"
"2018",2107,2018,2,6,"Female","Male","disruption"
"2019",2107,2019,6,6,"Male","Male","statement"
"2020",2107,2020,6,3,"Male","Male","statement"
"2021",2107,2021,3,2,"Male","Female","statement"
"2022",2107,2022,2,6,"Female","Male","question"
"2023",2107,2023,6,3,"Male","Male","statement"
"2024",2107,2024,3,6,"Male","Male","statement"
"2025",2107,2025,6,2,"Male","Female","statement"
"2026",2107,2026,2,5,"Female","Male","statement"
"2027",2107,2027,5,2,"Male","Female","statement"
"2028",2107,2028,2,6,"Female","Male","question"
"2029",2107,2029,6,5,"Male","Male","question"
"2030",2107,2030,5,2,"Male","Female","statement"
"2031",2107,2031,2,5,"Female","Male","question"
"2032",2107,2032,5,2,"Male","Female","question"
"2033",2107,2033,2,5,"Female","Male","statement"
"2034",2107,2034,5,2,"Male","Female","statement"
"2035",2107,2035,2,6,"Female","Male","statement"
"2036",2107,2036,6,3,"Male","Male","statement"
"2037",2107,2037,3,3,"Male","Male","floor-grabber"
"2038",2107,2038,3,6,"Male","Male","statement"
"2039",2107,2039,6,2,"Male","Female","statement"
"2040",2107,2040,2,5,"Female","Male","statement"
"2041",2107,2041,5,2,"Male","Female","statement"
"2042",2107,2042,2,6,"Female","Male","statement"
"2043",2107,2043,6,7,"Male","Female","statement"
"2044",2107,2044,7,5,"Female","Male","statement"
"2045",2107,2045,5,6,"Male","Male","question"
"2046",2107,2046,6,2,"Male","Female","statement"
"2047",2107,2047,2,6,"Female","Male","backchannel"
"2048",2107,2048,6,7,"Male","Female","statement"
"2049",2107,2049,7,3,"Female","Male","statement"
"2050",2107,2050,3,6,"Male","Male","statement"
"2051",2107,2051,6,3,"Male","Male","statement"
"2052",2107,2052,3,2,"Male","Female","question"
"2053",2107,2053,2,3,"Female","Male","statement"
"2054",2107,2054,3,5,"Male","Male","floor-grabber"
"2055",2107,2055,5,2,"Male","Female","statement"
"2056",2107,2056,2,5,"Female","Male","statement"
"2057",2107,2057,5,3,"Male","Male","question"
"2058",2107,2058,3,5,"Male","Male","statement"
"2059",2107,2059,5,3,"Male","Male","statement"
"2060",2107,2060,3,2,"Male","Female","statement"
"2061",2107,2061,2,3,"Female","Male","statement"
"2062",2107,2062,3,6,"Male","Male","floor-grabber"
"2063",2107,2063,6,3,"Male","Male","question"
"2064",2107,2064,3,6,"Male","Male","question"
"2065",2107,2065,6,3,"Male","Male","statement"
"2066",2107,2066,3,6,"Male","Male","statement"
"2067",2107,2067,6,3,"Male","Male","statement"
"2068",2107,2068,3,6,"Male","Male","statement"
"2069",2107,2069,6,6,"Male","Male","statement"
"2070",2107,2070,6,3,"Male","Male","question"
"2071",2107,2071,3,6,"Male","Male","statement"
"2072",2107,2072,6,2,"Male","Female","floor-grabber"
"2073",2107,2073,2,3,"Female","Male","question"
"2074",2107,2074,3,6,"Male","Male","backchannel"
"2075",2107,2075,6,6,"Male","Male","question"
"2076",2107,2076,6,7,"Male","Female","statement"
"2077",2107,2077,7,2,"Female","Female","statement"
"2078",2107,2078,2,6,"Female","Male","statement"
"2079",2107,2079,6,7,"Male","Female","question"
"2080",2107,2080,7,2,"Female","Female","statement"
"2081",2107,2081,2,7,"Female","Female","statement"
"2082",2107,2082,7,6,"Female","Male","statement"
"2083",2107,2083,6,7,"Male","Female","statement"
"2084",2107,2084,7,5,"Female","Male","backchannel"
"2085",2107,2085,5,5,"Male","Male","statement"
"2086",2107,2086,5,2,"Male","Female","statement"
"2087",2107,2087,2,3,"Female","Male","statement"
"2088",2107,2088,3,7,"Male","Female","question"
"2089",2107,2089,7,6,"Female","Male","statement"
"2090",2107,2090,6,5,"Male","Male","statement"
"2091",2107,2091,5,3,"Male","Male","question"
"2092",2107,2092,3,5,"Male","Male","statement"
"2093",2107,2093,5,7,"Male","Female","statement"
"2094",2107,2094,7,3,"Female","Male","disruption"
"2095",2107,2095,3,5,"Male","Male","statement"
"2096",2107,2096,5,3,"Male","Male","statement"
"2097",2107,2097,3,5,"Male","Male","statement"
"2098",2107,2098,5,7,"Male","Female","statement"
"2099",2107,2099,7,5,"Female","Male","statement"
"2100",2107,2100,5,7,"Male","Female","statement"
"2101",2107,2101,7,5,"Female","Male","statement"
"2102",2107,2102,5,3,"Male","Male","statement"
"2103",2107,2103,3,2,"Male","Female","question"
"2104",2107,2104,2,5,"Female","Male","statement"
"2105",2107,2105,5,3,"Male","Male","question"
"2106",2107,2106,3,5,"Male","Male","question"
"2107",2107,2107,5,2,"Male","Female","statement"
"2108",2107,2108,2,7,"Female","Female","question"
"2109",2107,2109,7,3,"Female","Male","statement"
"2110",2107,2110,3,3,"Male","Male","statement"
"2111",2107,2111,3,6,"Male","Male","statement"
"2112",2107,2112,6,2,"Male","Female","statement"
"2113",2107,2113,2,3,"Female","Male","statement"
"2114",2107,2114,3,7,"Male","Female","statement"
"2115",2107,2115,7,2,"Female","Female","statement"
"2116",2107,2116,2,3,"Female","Male","statement"
"2117",2107,2117,3,2,"Male","Female","question"
"2118",2107,2118,2,3,"Female","Male","backchannel"
"2119",2107,2119,3,7,"Male","Female","statement"
"2120",2107,2120,7,3,"Female","Male","statement"
"2121",2107,2121,3,6,"Male","Male","statement"
"2122",2107,2122,6,3,"Male","Male","statement"
"2123",2107,2123,3,6,"Male","Male","question"
"2124",2107,2124,6,3,"Male","Male","statement"
"2125",2107,2125,3,6,"Male","Male","statement"
"2126",2107,2126,6,5,"Male","Male","statement"
"2127",2107,2127,5,3,"Male","Male","statement"
"2128",2107,2128,3,6,"Male","Male","question"
"2129",2107,2129,6,3,"Male","Male","statement"
"2130",2107,2130,3,6,"Male","Male","statement"
"2131",2107,2131,6,3,"Male","Male","question"
"2132",2107,2132,3,7,"Male","Female","statement"
"2133",2107,2133,7,3,"Female","Male","statement"
"2134",2107,2134,3,6,"Male","Male","backchannel"
"2135",2107,2135,6,3,"Male","Male","statement"
"2136",2107,2136,3,6,"Male","Male","statement"
"2137",2107,2137,6,5,"Male","Male","statement"
"2138",2107,2138,5,6,"Male","Male","question"
"2139",2107,2139,6,2,"Male","Female","question"
"2140",2107,2140,2,6,"Female","Male","statement"
"2141",2107,2141,6,7,"Male","Female","statement"
"2142",2107,2142,7,3,"Female","Male","statement"
"2143",2107,2143,3,5,"Male","Male","backchannel"
"2144",2107,2144,5,3,"Male","Male","statement"
"2145",2107,2145,3,5,"Male","Male","statement"
"2146",2107,2146,5,2,"Male","Female","backchannel"
"2147",2107,2147,2,3,"Female","Male","question"
"2148",2107,2148,3,2,"Male","Female","question"
"2149",2107,2149,2,3,"Female","Male","statement"
"2150",2107,2150,3,3,"Male","Male","statement"
"2151",2107,2151,3,5,"Male","Male","statement"
"2152",2107,2152,5,6,"Male","Male","statement"
"2153",2107,2153,6,7,"Male","Female","statement"
"2154",2107,2154,7,6,"Female","Male","statement"
"2155",2107,2155,6,3,"Male","Male","statement"
"2156",2107,2156,3,6,"Male","Male","question"
"2157",2107,2157,6,3,"Male","Male","statement"
"2158",2107,2158,3,3,"Male","Male","statement"
"2159",2107,2159,3,7,"Male","Female","question"
"2160",2107,2160,7,6,"Female","Male","statement"
"2161",2107,2161,6,7,"Male","Female","statement"
"2162",2107,2162,7,3,"Female","Male","question"
"2163",2107,2163,3,7,"Male","Female","question"
"2164",2107,2164,7,2,"Female","Female","statement"
"2165",2107,2165,2,5,"Female","Male","question"
"2166",2107,2166,5,6,"Male","Male","question"
"2167",2107,2167,6,2,"Male","Female","statement"
"2168",2107,2168,2,5,"Female","Male","statement"
"2169",2107,2169,5,5,"Male","Male","backchannel"
"2170",2107,2170,5,3,"Male","Male","statement"
"2171",2107,2171,3,2,"Male","Female","question"
"2172",2107,2172,2,3,"Female","Male","statement"
"2173",2107,2173,3,2,"Male","Female","question"
"2174",2107,2174,2,3,"Female","Male","statement"
"2175",2107,2175,3,2,"Male","Female","statement"
"2176",2107,2176,2,5,"Female","Male","statement"
"2177",2107,2177,5,2,"Male","Female","statement"
"2178",2107,2178,2,7,"Female","Female","statement"
"2179",2107,2179,7,2,"Female","Female","floor-grabber"
"2180",2107,2180,2,7,"Female","Female","question"
"2181",2107,2181,7,6,"Female","Male","statement"
"2182",2107,2182,6,5,"Male","Male","question"
"2183",2107,2183,5,7,"Male","Female","statement"
"2184",2107,2184,7,3,"Female","Male","statement"
"2185",2107,2185,3,5,"Male","Male","statement"
"2186",2107,2186,5,2,"Male","Female","floor-grabber"
"2187",2107,2187,2,3,"Female","Male","floor-grabber"
"2188",2107,2188,3,2,"Male","Female","statement"
"2189",2107,2189,2,6,"Female","Male","statement"
"2190",2107,2190,6,3,"Male","Male","floor-grabber"
"2191",2107,2191,3,7,"Male","Female","statement"
"2192",2107,2192,7,6,"Female","Male","statement"
"2193",2107,2193,6,5,"Male","Male","statement"
"2194",2107,2194,5,2,"Male","Female","question"
"2195",2107,2195,2,5,"Female","Male","statement"
"2196",2107,2196,5,7,"Male","Female","statement"
"2197",2107,2197,7,6,"Female","Male","statement"
"2198",2107,2198,6,6,"Male","Male","disruption"
"2199",2107,2199,6,2,"Male","Female","statement"
"2200",2107,2200,2,3,"Female","Male","question"
"2201",2107,2201,3,2,"Male","Female","statement"
"2202",2107,2202,2,7,"Female","Female","backchannel"
"2203",2107,2203,7,3,"Female","Male","statement"
"2204",2107,2204,3,7,"Male","Female","statement"
"2205",2107,2205,7,3,"Female","Male","statement"
"2206",2107,2206,3,2,"Male","Female","floor-grabber"
"2207",2107,2207,2,3,"Female","Male","question"
"2208",2107,2208,3,2,"Male","Female","statement"
"2209",2107,2209,2,3,"Female","Male","statement"
"2210",2107,2210,3,2,"Male","Female","statement"
"2211",2107,2211,2,3,"Female","Male","question"
"2212",2107,2212,3,7,"Male","Female","question"
"2213",2107,2213,7,2,"Female","Female","statement"
"2214",2107,2214,2,3,"Female","Male","statement"
"2215",2107,2215,3,2,"Male","Female","statement"
"2216",2107,2216,2,3,"Female","Male","statement"
"2217",2107,2217,3,2,"Male","Female","statement"
"2218",2107,2218,2,6,"Female","Male","statement"
"2219",2107,2219,6,2,"Male","Female","question"
"2220",2107,2220,2,5,"Female","Male","statement"
"2221",2107,2221,5,2,"Male","Female","statement"
"2222",2107,2222,2,6,"Female","Male","statement"
"2223",2107,2223,6,7,"Male","Female","question"
"2224",2107,2224,7,2,"Female","Female","statement"
"2225",2107,2225,2,3,"Female","Male","statement"
"2226",2107,2226,3,5,"Male","Male","question"
"2227",2107,2227,5,3,"Male","Male","statement"
"2228",2107,2228,3,6,"Male","Male","statement"
"2229",2107,2229,6,3,"Male","Male","statement"
"2230",2107,2230,3,2,"Male","Female","statement"
"2231",2107,2231,2,6,"Female","Male","statement"
"2232",2107,2232,6,3,"Male","Male","statement"
"2233",2107,2233,3,2,"Male","Female","question"
"2234",2107,2234,2,3,"Female","Male","statement"
"2235",2107,2235,3,3,"Male","Male","statement"
"2236",2107,2236,3,6,"Male","Male","statement"
"2237",2107,2237,6,3,"Male","Male","question"
"2238",2107,2238,3,7,"Male","Female","statement"
"2239",2107,2239,7,5,"Female","Male","question"
"2240",2107,2240,5,3,"Male","Male","statement"
"2241",2107,2241,3,2,"Male","Female","statement"
"2242",2107,2242,2,5,"Female","Male","question"
"2243",2107,2243,5,2,"Male","Female","statement"
"2244",2107,2244,2,3,"Female","Male","question"
"2245",2107,2245,3,2,"Male","Female","statement"
"2246",2107,2246,2,3,"Female","Male","statement"
"2247",2107,2247,3,7,"Male","Female","statement"
"2248",2107,2248,7,2,"Female","Female","statement"
"2249",2107,2249,2,6,"Female","Male","statement"
"2250",2107,2250,6,5,"Male","Male","statement"
"2251",2107,2251,5,7,"Male","Female","question"
"2252",2107,2252,7,6,"Female","Male","question"
"2253",2107,2253,6,2,"Male","Female","statement"
